encoding,auroc,f1,task,model,dataset
WCYKMVHQFDGRLITNEASP,0.8550524966526241,0.8736462093862816,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8018700401685118,0.8108108108108109,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8747754808791353,0.8729838709677419,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810444629502629,0.8213944603629417,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8240443649782828,0.8521434820647419,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7973490415074622,0.8134957825679475,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8694829528754775,0.8722986247544204,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8075544560922243,0.8180076628352491,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8592612096273798,0.8505747126436781,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.812755135364619,0.8222862632084534,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8490721237059534,0.8609022556390977,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8077463178864179,0.8173076923076923,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8639863165801247,0.8609137055837564,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8161290454263413,0.828436018957346,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8656334704941054,0.8714975845410629,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8171924496260735,0.8334883720930233,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.881347767871722,0.8971119133574007,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.821421573429999,0.8279883381924198,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8752673818621207,0.8822966507177034,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7918605695437773,0.8104089219330854,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8376236896247673,0.8624338624338624,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8092893765716339,0.820952380952381,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8893263609940889,0.8927875243664717,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7993717546781619,0.8153701968134958,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8350172267398189,0.855072463768116,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7957100519251494,0.8101983002832861,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8698789229613664,0.8816402609506058,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7834819241696875,0.8040665434380776,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8843216256817217,0.8910133843212237,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8093853074687306,0.8206106870229007,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8529256882531596,0.8651685393258427,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8108324352568499,0.8245283018867925,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8699748538584631,0.8814192343604108,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8155493778779269,0.8260038240917782,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8637148525521702,0.8762790697674419,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8006229385062539,0.815442561205273,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8607328304105025,0.8767123287671232,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8173761470885994,0.8241010689990281,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8505233336599066,0.8678213309024613,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8107324221939192,0.8203650336215178,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8776779007870414,0.8865784499054821,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8160290323634108,0.8243243243243243,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8583223114855817,0.8724584103512015,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8028375134711473,0.8166351606805293,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8748754939420659,0.8763600395647874,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8147778485353188,0.8242074927953891,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8855728095098135,0.8914505283381364,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.803321250122465,0.8194574368568756,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8466779334443683,0.8704845814977974,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.81314294111884,0.825426944971537,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8742080598282224,0.8814531548757171,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8117958263936516,0.825636192271442,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7831145292446361,0.8228279386712095,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8137185265014206,0.8234165067178503,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8699707716926292,0.878095238095238,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8125632735704256,0.8229665071770335,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8744999346853466,0.884071630537229,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8132347898501029,0.8205625606207565,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8733283530910159,0.8693877551020408,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8001392018549363,0.8125594671741199,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8792209594722575,0.8895131086142322,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8216175173900264,0.8317399617590823,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8629433232095621,0.874766355140187,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8113120897423337,0.8228571428571428,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8371440351392835,0.8636363636363636,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810444629502629,0.8213944603629417,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8683399464419842,0.8819188191881919,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8153575160837333,0.8266666666666667,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8683399464419842,0.8819188191881919,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7998514091636458,0.8136234626300851,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8745795369191077,0.8697435897435898,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.818247689494138,0.8300094966761633,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8291491133535808,0.8563922942206655,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8068788576467131,0.8158148505303761,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8695829659384083,0.875602700096432,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7991798928839684,0.8160597572362278,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8581345318572221,0.8762420957542909,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8136225956043238,0.8237547892720306,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.873716158845237,0.8721047331319235,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8132347898501029,0.8205625606207565,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8787372228209399,0.8874172185430463,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8070748016067405,0.8197343453510436,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8556239998693707,0.8688372093023256,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8122754808791353,0.8239771646051379,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8586856242447992,0.8524251805985552,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7992717416152315,0.8110687022900763,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8409567780281506,0.8272921108742004,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8196907351164234,0.8295019157088123,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8644700532314425,0.8634538152610441,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8086137781261227,0.8187919463087249,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7788813232748767,0.8240200166805671,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8155534600437608,0.8303655107778819,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8232728356356749,0.8506151142355008,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7973531236732962,0.8180147058823529,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8706463701381404,0.879848628192999,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8149697103295125,0.8235294117647058,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.859861288004964,0.8720821661998133,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.817088354397309,0.8251207729468599,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.873152819960158,0.8838951310861424,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8180517455341105,0.8262548262548263,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8775778877241108,0.8835418671799807,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8035131119166584,0.8187793427230047,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8902897521308905,0.8938656280428432,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7950385356454721,0.8126747437092264,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.871613843440776,0.8841519925857275,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7983083504784297,0.8099331423113658,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8611165539988895,0.8758049678012879,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7998514091636458,0.8136234626300851,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8705504392410437,0.8800755429650614,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.80447650305346,0.8198874296435272,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8909653505764018,0.8955512572533849,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8180558276999444,0.8306527909176916,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8678480454589986,0.8729388942774006,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7998473269978119,0.8088803088803089,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8718016230691357,0.8804554079696395,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8111202279481402,0.8235294117647058,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8707423010352373,0.8796208530805687,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8050520884360406,0.8178368121442126,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8515826556938049,0.8686131386861314,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8008148003004474,0.8147448015122873,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.859001992096927,0.8774774774774775,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8055317429215244,0.8160919540229885,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.81421450965024,0.8387096774193549,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7968653048561445,0.8106060606060606,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8784535122954835,0.8911439114391144,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8106364912968225,0.8207094918504314,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.881431452271317,0.887823585810163,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8169005747689494,0.8301886792452831,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8683195356128147,0.86414708886619,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8112161588452369,0.8231939163498099,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8391626661441495,0.8619768477292965,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8176680219457235,0.8275862068965517,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8651660625061232,0.8826714801444043,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8166086999118252,0.8267942583732057,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8823029946768557,0.8922211808809747,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8046724470134875,0.8236380424746076,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8756592697821756,0.8878591288229842,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8135266647072271,0.8240917782026769,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8708341497665001,0.875968992248062,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8155452957120931,0.8214634146341463,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8765144835243787,0.8792934249263984,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8062073413670358,0.8182683158896289,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8835500963391136,0.8895292987512008,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8068788576467131,0.8158148505303761,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8857687534698411,0.8941398865784499,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8161249632605074,0.8239845261121856,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8794087391006172,0.8859060402684564,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8095771692629241,0.8199233716475096,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8552484406126514,0.8764444444444445,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7928239606805787,0.8115134633240483,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.863414813363378,0.8664047151277013,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8174802423173639,0.8325537885874649,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8669928317167956,0.8817598533455545,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8094812383658274,0.8202676864244742,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8701667156526567,0.8809746954076851,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8060154795728423,0.818957345971564,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8061359034649422,0.8430873621713316,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8058236177786486,0.8196411709159585,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8429202997942588,0.8662533215234721,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7904134417556579,0.806390977443609,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7718538747918096,0.8219852337981952,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8200785408706442,0.8325449385052034,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8775778877241108,0.8835418671799807,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8112161588452369,0.8231939163498099,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8687195878645373,0.8777251184834123,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.806111410469939,0.818613485280152,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8800884197119625,0.8907563025210085,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8160331145292448,0.8287606433301797,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8797006139577415,0.888468809073724,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8163168250547008,0.8233009708737864,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8718934718003983,0.8768186226964112,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8128510662617159,0.821944177093359,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7950630286404755,0.8373644703919934,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8181476764312074,0.8259187620889749,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.6797928709055876,0.7713207547169811,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8050520884360406,0.8178368121442126,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8954945135691192,0.9014354066985646,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8109283661539467,0.8241965973534972,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8636148394892393,0.8731060606060606,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8029334443682439,0.8162878787878788,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8733446817543515,0.8834586466165414,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8175720910486268,0.8279158699808795,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8736283922798079,0.8794599807135969,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8163209072205349,0.8277830637488106,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8571670585545866,0.871889400921659,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8035131119166584,0.8187793427230047,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8786412919238431,0.8876298394711992,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8100649880800757,0.8271375464684015,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8370440220763529,0.8604444444444445,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7926280167205512,0.8075471698113208,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.867276542242252,0.8778195488721805,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8146819176382222,0.8245445829338447,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8792209594722575,0.8895131086142322,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8107365043597532,0.8248587570621468,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8660131119166585,0.8667992047713717,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8172802161915026,0.8244422890397672,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8252914666405408,0.8487018800358102,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8000473531236733,0.8175046554934823,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8756470232846739,0.8779527559055118,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.807266663400934,0.819047619047619,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8716097612749419,0.8809073724007561,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8021659971914699,0.8190298507462687,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8737243231769047,0.8792270531400966,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7881029358936678,0.805607476635514,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.867748032396068,0.8695652173913043,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810060905914242,0.8227488151658767,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8685154795728421,0.8674698795180723,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8130429280559094,0.821256038647343,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8802802815061559,0.8903467666354264,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8175720910486268,0.8279158699808795,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8795128343293818,0.8919667590027701,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8122754808791353,0.8239771646051379,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8682236047157179,0.8644240570846076,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8081341236406387,0.8205128205128205,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.870750465366905,0.886052871467639,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8088056399203162,0.8180943214629451,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8750836843995949,0.8890925756186985,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8074585251951276,0.8183556405353728,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8656457169916071,0.8816029143897997,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.793111753371869,0.8104575163398693,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8681440024819569,0.8791002811621368,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8137185265014206,0.8234165067178503,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8596653440449364,0.8690702087286527,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8083259854348324,0.8198284080076264,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8816233140655105,0.8873917228103946,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8001392018549363,0.8125594671741199,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8752755461937886,0.8886844526218951,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7987880049639137,0.8081002892960463,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8707341367035694,0.8726554787759131,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8189192057738154,0.8277189605389798,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8650619672773587,0.8764044943820225,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8043764899905295,0.8156638013371538,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8678439632931648,0.8693069306930693,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8215175043270958,0.8276533592989289,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8840338329904315,0.8916349809885932,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8107324221939192,0.8203650336215178,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8923165474674243,0.898854961832061,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8139103882956141,0.8227360308285164,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8693992684758826,0.8827331486611265,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8091934456745371,0.8212927756653993,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8739121028052643,0.8752475247524752,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8146778354723883,0.8199608610567515,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8797046961235753,0.891566265060241,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8031293883282714,0.8201304753028891,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.871697527840371,0.873767258382643,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.810060905914242,0.8227488151658767,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8824948564710492,0.8918156161806209,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8199785278077136,0.8285163776493256,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7731009764540675,0.818105616093881,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8083259854348324,0.8198284080076264,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8756592697821756,0.8878591288229842,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8242158159433068,0.8317214700193424,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.7795569217203879,0.8258706467661692,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8130429280559094,0.821256038647343,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8862484079553248,0.8931297709923665,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8121754678162048,0.8197674418604651,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.835409114659874,0.8611599297012302,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.7982124195813332,0.8102955195424214,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8812395904771235,0.8882521489971347,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.81314294111884,0.825426944971537,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8673683909735149,0.8741594620557157,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8054358120244277,0.8164435946462715,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8086382711211261,0.8434559452523525,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8093853074687306,0.8206106870229007,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8878792332059698,0.8895463510848126,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8093853074687306,0.8206106870229007,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8624677508899122,0.8792007266121707,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8158371705692171,0.825,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8179803076320171,0.8505154639175257,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8066869958525196,0.8165225744476465,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8404730413768329,0.8241639697950378,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8050480062702068,0.8131655372700871,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.877873844747069,0.8893023255813953,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8117917442278175,0.8211538461538461,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.786680301100552,0.8277027027027027,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8059195486757456,0.8192999053926207,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8614084288560139,0.8784029038112523,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8007147872375168,0.8103946102021174,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8593816335194802,0.8732654949121184,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8065951471212566,0.8214285714285714,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.880568074197446,0.8897266729500471,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8114080206394305,0.8225190839694656,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8537053819274354,0.873542600896861,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8115039515365272,0.8221797323135756,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8664049998367134,0.8730769230769231,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8091015969432741,0.826046511627907,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8571711407204207,0.8752260397830018,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8089975017145097,0.8173913043478261,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8797883805231704,0.8816568047337278,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8176680219457235,0.8275862068965517,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8619880964044284,0.8802880288028803,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8132347898501029,0.8205625606207565,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8374318278305738,0.8629173989455184,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8095771692629241,0.8199233716475096,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8759388981417982,0.8806983511154219,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.816704630808922,0.8264621284755513,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8742039776623884,0.8780487804878049,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8090015838803436,0.821969696969697,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.8597531106103653,0.8613861386138614,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8153575160837333,0.8266666666666667,binary,custom,immune
WCYKMVHQFDGRLITNEASP,0.864102658306391,0.8786764705882353,binary,resnet,immune
WCYKMVHQFDGRLITNEASP,0.8149697103295125,0.8235294117647058,binary,custom,immune
