f1,dataset,model,odr,rank
0.7693535514764565,Deeploc,resnet,0.6,mix
0.7253626813406704,Deeploc,resnet,0.6,mix
0.7928367928367929,Deeploc,resnet,0.6,mix
0.7861736334405145,Deeploc,resnet,0.6,mix
0.7330567081604425,Deeploc,resnet,0.6,mix
0.7861811391223156,Deeploc,resnet,0.6,mix
0.6094527363184079,Deeploc,resnet,0.6,mix
0.7169620253164557,Deeploc,resnet,0.7,mix
0.756294058408862,Deeploc,resnet,0.7,mix
0.7764489420423183,Deeploc,resnet,0.7,mix
0.6303549571603427,Deeploc,resnet,0.7,mix
0.7718120805369127,Deeploc,resnet,0.7,mix
0.7932203389830509,Deeploc,resnet,0.7,mix
0.7731329262564585,Deeploc,resnet,0.7,mix
0.773320895522388,Deeploc,resnet,0.7,mix
0.7698667891593937,Deeploc,resnet,0.7,mix
0.7877984084880637,Deeploc,resnet,0.7,mix
0.8034498411257376,Deeploc,resnet,0.8,mix
0.7559217301750772,Deeploc,resnet,0.8,mix
0.7360084477296727,Deeploc,resnet,0.8,mix
0.7969853980216675,Deeploc,resnet,0.8,mix
0.7471264367816092,Deeploc,resnet,0.8,mix
0.7842149454240135,Deeploc,resnet,0.8,mix
0.722192369693713,Deeploc,resnet,0.8,mix
0.7405857740585774,Deeploc,resnet,0.8,mix
0.7653319817536746,Deeploc,resnet,0.8,mix
0.7458885941644562,Deeploc,resnet,0.8,mix
0.7217962760131434,Deeploc,resnet,0.9,mix
0.7311475409836066,Deeploc,resnet,0.9,mix
0.8239895697522817,Deeploc,resnet,0.9,mix
0.8242894056847545,Deeploc,resnet,0.9,mix
0.7297895902547066,Deeploc,resnet,0.9,mix
0.8195691202872532,Deeploc,resnet,0.9,mix
0.7643647865050079,Deeploc,resnet,0.9,mix
0.8224471021159153,Deeploc,resnet,0.9,mix
0.8177816901408451,Deeploc,resnet,0.9,mix
0.7314468766684463,Deeploc,resnet,0.9,mix
0.7770133549170376,Deeploc,resnet,0.5,max
0.6908267270668177,Deeploc,resnet,0.5,max
0.6723549488054608,Deeploc,resnet,0.5,max
0.7796775769418661,Deeploc,resnet,0.5,max
0.7638821825205215,Deeploc,resnet,0.5,max
0.7960731816153503,Deeploc,resnet,0.5,max
0.7607301430685742,Deeploc,resnet,0.5,max
0.7843762455161419,Deeploc,resnet,0.5,max
0.7397691500524659,Deeploc,resnet,0.5,max
0.7718631178707225,Deeploc,resnet,0.5,max
0.5926395939086294,Deeploc,resnet,0.6,max
0.4323111443530292,Deeploc,resnet,0.6,max
0.7022982362373063,Deeploc,resnet,0.6,max
0.637308868501529,Deeploc,resnet,0.6,max
0.6130408287629494,Deeploc,resnet,0.6,max
0.7392197125256673,Deeploc,resnet,0.6,max
0.7357512953367875,Deeploc,resnet,0.6,max
0.7546798029556651,Deeploc,resnet,0.6,max
0.6386049308478653,Deeploc,resnet,0.6,max
0.8026924694993689,Deeploc,resnet,0.6,max
0.7054833239118146,Deeploc,resnet,0.7,max
0.5370741482965932,Deeploc,resnet,0.7,max
0.715927750410509,Deeploc,resnet,0.7,max
0.7669021190716448,Deeploc,resnet,0.7,max
0.386046511627907,Deeploc,resnet,0.7,max
0.7636363636363637,Deeploc,resnet,0.7,max
0.7383474576271186,Deeploc,resnet,0.7,max
0.6070975918884665,Deeploc,resnet,0.7,max
0.6611764705882353,Deeploc,resnet,0.7,max
0.760635571501794,Deeploc,resnet,0.7,max
0.6912751677852349,Deeploc,resnet,0.8,max
0.7485743908761016,Deeploc,resnet,0.8,max
0.6782810685249709,Deeploc,resnet,0.8,max
0.7019122609673791,Deeploc,resnet,0.8,max
0.43633655994043186,Deeploc,resnet,0.8,max
0.8003391267486223,Deeploc,resnet,0.8,max
0.8159426780116436,Deeploc,resnet,0.8,max
0.7790756729304216,Deeploc,resnet,0.8,max
0.7757009345794392,Deeploc,resnet,0.8,max
0.6532066508313539,Deeploc,resnet,0.8,max
0.8155970755483347,Deeploc,resnet,0.9,max
0.7790189412336086,Deeploc,resnet,0.9,max
0.768668407310705,Deeploc,resnet,0.9,max
0.7891566265060241,Deeploc,resnet,0.9,max
0.7274725274725274,Deeploc,resnet,0.9,max
0.8172635445362718,Deeploc,resnet,0.9,max
0.7372301211163771,Deeploc,resnet,0.9,max
0.8225524475524476,Deeploc,resnet,0.9,max
0.7962690230731467,Deeploc,resnet,0.9,max
0.5607353906762967,Deeploc,resnet,0.9,max
0.8041237113402062,Deeploc,resnet,0.5,q1
0.8049828178694158,Deeploc,resnet,0.5,q1
0.8013055895552835,Deeploc,resnet,0.5,q1
0.8098765432098766,Deeploc,resnet,0.5,q1
0.7885027885027885,Deeploc,resnet,0.5,q1
0.8098271155595996,Deeploc,resnet,0.5,q1
0.7984189723320159,Deeploc,resnet,0.5,q1
0.8101811906816221,Deeploc,resnet,0.5,q1
0.8071866783523225,Deeploc,resnet,0.5,q1
0.7329842931937173,Deeploc,resnet,0.5,q1
0.7362581946545638,Deeploc,resnet,0.6,q1
0.8059166293142088,Deeploc,resnet,0.6,q1
0.7736720554272517,Deeploc,resnet,0.6,q1
0.6818960593946316,Deeploc,resnet,0.6,q1
0.652300524170064,Deeploc,resnet,0.6,q1
0.7694524495677233,Deeploc,resnet,0.6,q1
0.8095238095238095,Deeploc,resnet,0.6,q1
0.7692892436335994,Deeploc,resnet,0.6,q1
0.7831207065750736,Deeploc,resnet,0.6,q1
0.6719727117680501,Deeploc,resnet,0.6,q1
0.8147847278635256,Deeploc,resnet,0.7,q1
0.641395908543923,Deeploc,resnet,0.7,q1
0.7963636363636364,Deeploc,resnet,0.7,q1
0.7879670063076176,Deeploc,resnet,0.7,q1
0.7780320366132724,Deeploc,resnet,0.7,q1
0.7685185185185185,Deeploc,resnet,0.7,q1
0.8008281573498964,Deeploc,resnet,0.7,q1
0.8212516884286357,Deeploc,resnet,0.7,q1
0.7580144777662875,Deeploc,resnet,0.7,q1
0.7845734320218154,Deeploc,resnet,0.7,q1
0.7854938271604939,Deeploc,resnet,0.8,q1
0.8108581436077058,Deeploc,resnet,0.8,q1
0.8090068355448331,Deeploc,resnet,0.8,q1
0.7518097207859359,Deeploc,resnet,0.8,q1
0.82176983797258,Deeploc,resnet,0.8,q1
0.8166460651009477,Deeploc,resnet,0.8,q1
0.798422090729783,Deeploc,resnet,0.8,q1
0.8247078464106845,Deeploc,resnet,0.8,q1
0.8160871386677838,Deeploc,resnet,0.8,q1
0.7775628626692457,Deeploc,resnet,0.8,q1
0.793930494371023,Deeploc,resnet,0.9,q1
0.8063205417607223,Deeploc,resnet,0.9,q1
0.8141923436041083,Deeploc,resnet,0.9,q1
0.8074141048824593,Deeploc,resnet,0.9,q1
0.8254237288135593,Deeploc,resnet,0.9,q1
0.6944927536231884,Deeploc,resnet,0.9,q1
0.8228123639529822,Deeploc,resnet,0.9,q1
0.8102921936327955,Deeploc,resnet,0.9,q1
0.8209643605870021,Deeploc,resnet,0.9,q1
0.7037457434733257,Deeploc,resnet,0.9,q1
0.6283950617283951,Deeploc,resnet,0.5,q3
0.6489675516224189,Deeploc,resnet,0.5,q3
0.7740029542097489,Deeploc,resnet,0.5,q3
0.6677927927927928,Deeploc,resnet,0.5,q3
0.7755695588948134,Deeploc,resnet,0.5,q3
0.767056530214425,Deeploc,resnet,0.5,q3
0.7732057416267942,Deeploc,resnet,0.5,q3
0.8045146726862302,Deeploc,resnet,0.5,q3
0.7825261158594492,Deeploc,resnet,0.5,q3
0.7835888187556357,Deeploc,resnet,0.5,q3
0.6337943475646423,Deeploc,resnet,0.6,q3
0.7877120586886749,Deeploc,resnet,0.6,q3
0.8080994017487345,Deeploc,resnet,0.6,q3
0.7842639593908629,Deeploc,resnet,0.6,q3
0.7717968157695224,Deeploc,resnet,0.6,q3
0.7396542692509167,Deeploc,resnet,0.6,q3
0.8063801506424457,Deeploc,resnet,0.6,q3
0.787746170678337,Deeploc,resnet,0.6,q3
0.7604525332021643,Deeploc,resnet,0.6,q3
0.6543283582089552,Deeploc,resnet,0.6,q3
0.6481257557436517,Deeploc,resnet,0.7,q3
0.6328649969456323,Deeploc,resnet,0.7,q3
0.7883495145631068,Deeploc,resnet,0.7,q3
0.8092280390417036,Deeploc,resnet,0.7,q3
0.7961165048543689,Deeploc,resnet,0.7,q3
0.7783164389598942,Deeploc,resnet,0.7,q3
0.7605774016923843,Deeploc,resnet,0.7,q3
0.6898121798520205,Deeploc,resnet,0.7,q3
0.7648502700049091,Deeploc,resnet,0.7,q3
0.7802562885619364,Deeploc,resnet,0.7,q3
0.8205782312925171,Deeploc,resnet,0.8,q3
0.6900517538815412,Deeploc,resnet,0.8,q3
0.5541358439811701,Deeploc,resnet,0.8,q3
0.8208955223880597,Deeploc,resnet,0.8,q3
0.6448484848484849,Deeploc,resnet,0.8,q3
0.8110874200426439,Deeploc,resnet,0.8,q3
0.8066884176182708,Deeploc,resnet,0.8,q3
0.736732570239334,Deeploc,resnet,0.8,q3
0.6740914419695193,Deeploc,resnet,0.8,q3
0.8106402164111812,Deeploc,resnet,0.8,q3
0.6146095717884131,Deeploc,resnet,0.9,q3
0.6918604651162791,Deeploc,resnet,0.9,q3
0.8127306273062731,Deeploc,resnet,0.9,q3
0.7412961971076594,Deeploc,resnet,0.9,q3
0.8172999191592563,Deeploc,resnet,0.9,q3
0.7877571500250878,Deeploc,resnet,0.9,q3
0.8154545454545454,Deeploc,resnet,0.9,q3
0.8209796272214998,Deeploc,resnet,0.9,q3
0.7607361963190185,Deeploc,resnet,0.9,q3
0.8214731585518102,Deeploc,resnet,0.9,q3
0.7735004476275739,Deeploc,resnet,0.5,q2
0.7347781217750258,Deeploc,resnet,0.5,q2
0.7746672785681505,Deeploc,resnet,0.5,q2
0.7733598409542743,Deeploc,resnet,0.5,q2
0.7061909758656874,Deeploc,resnet,0.5,q2
0.7728613569321534,Deeploc,resnet,0.5,q2
0.7132505175983437,Deeploc,resnet,0.5,q2
0.795909671921602,Deeploc,resnet,0.5,q2
0.8005260850504164,Deeploc,resnet,0.5,q2
0.7871349978840457,Deeploc,resnet,0.5,q2
0.7437934458788481,Deeploc,resnet,0.6,q2
0.6651428571428571,Deeploc,resnet,0.6,q2
0.723404255319149,Deeploc,resnet,0.6,q2
0.8045875606528452,Deeploc,resnet,0.6,q2
0.7305452620434092,Deeploc,resnet,0.6,q2
0.8047493403693932,Deeploc,resnet,0.6,q2
0.7859030837004405,Deeploc,resnet,0.6,q2
0.7390633041688112,Deeploc,resnet,0.6,q2
0.7816575515355491,Deeploc,resnet,0.6,q2
0.735140771637122,Deeploc,resnet,0.6,q2
0.7047200878155873,Deeploc,resnet,0.7,q2
0.6520190023752969,Deeploc,resnet,0.7,q2
0.7505154639175258,Deeploc,resnet,0.7,q2
0.7786542923433875,Deeploc,resnet,0.7,q2
0.6826417299824664,Deeploc,resnet,0.7,q2
0.6577669902912622,Deeploc,resnet,0.7,q2
0.7611788617886179,Deeploc,resnet,0.7,q2
0.6697674418604651,Deeploc,resnet,0.7,q2
0.5622918054630246,Deeploc,resnet,0.7,q2
0.6125,Deeploc,resnet,0.7,q2
0.8167313497197067,Deeploc,resnet,0.8,q2
0.6686531585220501,Deeploc,resnet,0.8,q2
0.749738219895288,Deeploc,resnet,0.8,q2
0.82053494391717,Deeploc,resnet,0.8,q2
0.7556018759770714,Deeploc,resnet,0.8,q2
0.8137009189640768,Deeploc,resnet,0.8,q2
0.81877444589309,Deeploc,resnet,0.8,q2
0.8032,Deeploc,resnet,0.8,q2
0.8185295367615809,Deeploc,resnet,0.8,q2
0.7613028682547399,Deeploc,resnet,0.8,q2
0.8163078332569857,Deeploc,resnet,0.9,q2
0.708499714774672,Deeploc,resnet,0.9,q2
0.7978876620259241,Deeploc,resnet,0.9,q2
0.7631307929969104,Deeploc,resnet,0.9,q2
0.8185920577617328,Deeploc,resnet,0.9,q2
0.7862266857962698,Deeploc,resnet,0.9,q2
0.6029696578437702,Deeploc,resnet,0.9,q2
0.7558974358974359,Deeploc,resnet,0.9,q2
0.818348623853211,Deeploc,resnet,0.9,q2
0.8213820078226858,Deeploc,resnet,0.9,q2
0.7702297702297702,Deeploc,custom,0.5,max
0.7585155058464667,Deeploc,custom,0.5,max
0.7835748792270532,Deeploc,custom,0.5,max
0.7788649706457925,Deeploc,custom,0.5,max
0.7729083665338645,Deeploc,custom,0.5,max
0.7655935613682092,Deeploc,custom,0.5,max
0.769690927218345,Deeploc,custom,0.5,max
0.7721393034825871,Deeploc,custom,0.5,max
0.7766323024054983,Deeploc,custom,0.5,max
0.7753086419753087,Deeploc,custom,0.5,max
0.7751861042183623,Deeploc,custom,0.6,max
0.7568947906026557,Deeploc,custom,0.6,max
0.7685370741482966,Deeploc,custom,0.6,max
0.7530737704918032,Deeploc,custom,0.6,max
0.7725450901803608,Deeploc,custom,0.6,max
0.7759562841530054,Deeploc,custom,0.6,max
0.7798617966436328,Deeploc,custom,0.6,max
0.763064434297311,Deeploc,custom,0.6,max
0.7717717717717718,Deeploc,custom,0.6,max
0.7737737737737738,Deeploc,custom,0.6,max
0.77,Deeploc,custom,0.7,max
0.7698452321517724,Deeploc,custom,0.7,max
0.7787087235091178,Deeploc,custom,0.7,max
0.7668184117349519,Deeploc,custom,0.7,max
0.7628760836308006,Deeploc,custom,0.7,max
0.759079283887468,Deeploc,custom,0.7,max
0.7657430730478589,Deeploc,custom,0.7,max
0.7536231884057971,Deeploc,custom,0.7,max
0.7565351101998975,Deeploc,custom,0.7,max
0.7604485219164119,Deeploc,custom,0.7,max
0.7853658536585366,Deeploc,custom,0.8,max
0.7712418300653595,Deeploc,custom,0.8,max
0.7909875359539789,Deeploc,custom,0.8,max
0.7675949367088608,Deeploc,custom,0.8,max
0.7826932425862907,Deeploc,custom,0.8,max
0.7882011605415861,Deeploc,custom,0.8,max
0.7884990253411306,Deeploc,custom,0.8,max
0.7745779543197616,Deeploc,custom,0.8,max
0.77805239742956,Deeploc,custom,0.8,max
0.784390243902439,Deeploc,custom,0.8,max
0.8142150247413406,Deeploc,custom,0.9,max
0.822594880847308,Deeploc,custom,0.9,max
0.8113035551504102,Deeploc,custom,0.9,max
0.8102658111824015,Deeploc,custom,0.9,max
0.8198317839752103,Deeploc,custom,0.9,max
0.8173291648057168,Deeploc,custom,0.9,max
0.8210526315789474,Deeploc,custom,0.9,max
0.8192982456140351,Deeploc,custom,0.9,max
0.8179795282599021,Deeploc,custom,0.9,max
0.8202846975088968,Deeploc,custom,0.9,max
0.8164111065064236,Deeploc,custom,0.5,q1
0.8146925299215848,Deeploc,custom,0.5,q1
0.8134050475796442,Deeploc,custom,0.5,q1
0.8167843788948899,Deeploc,custom,0.5,q1
0.8122950819672131,Deeploc,custom,0.5,q1
0.815702479338843,Deeploc,custom,0.5,q1
0.816359918200409,Deeploc,custom,0.5,q1
0.8176887776387151,Deeploc,custom,0.5,q1
0.8148148148148148,Deeploc,custom,0.5,q1
0.8164636707265854,Deeploc,custom,0.5,q1
0.8212435233160622,Deeploc,custom,0.6,q1
0.8215982721382289,Deeploc,custom,0.6,q1
0.823327615780446,Deeploc,custom,0.6,q1
0.8232777064612752,Deeploc,custom,0.6,q1
0.819672131147541,Deeploc,custom,0.6,q1
0.8170426065162907,Deeploc,custom,0.6,q1
0.8225255972696246,Deeploc,custom,0.6,q1
0.8200589970501475,Deeploc,custom,0.6,q1
0.8223086900129701,Deeploc,custom,0.6,q1
0.8228766538625694,Deeploc,custom,0.6,q1
0.8267241379310345,Deeploc,custom,0.7,q1
0.825571549534293,Deeploc,custom,0.7,q1
0.8196450680973999,Deeploc,custom,0.7,q1
0.8210702341137124,Deeploc,custom,0.7,q1
0.8244147157190636,Deeploc,custom,0.7,q1
0.8219063545150501,Deeploc,custom,0.7,q1
0.8203842940685045,Deeploc,custom,0.7,q1
0.8296751536435469,Deeploc,custom,0.7,q1
0.8263679448513572,Deeploc,custom,0.7,q1
0.8110709987966306,Deeploc,custom,0.7,q1
0.8211920529801324,Deeploc,custom,0.8,q1
0.8265221017514596,Deeploc,custom,0.8,q1
0.8143374949657672,Deeploc,custom,0.8,q1
0.8297779712668698,Deeploc,custom,0.8,q1
0.8220198675496688,Deeploc,custom,0.8,q1
0.8115246098439376,Deeploc,custom,0.8,q1
0.8181449979748886,Deeploc,custom,0.8,q1
0.8166734115742614,Deeploc,custom,0.8,q1
0.8178861788617886,Deeploc,custom,0.8,q1
0.8301075268817204,Deeploc,custom,0.8,q1
0.8284023668639053,Deeploc,custom,0.9,q1
0.8281519861830743,Deeploc,custom,0.9,q1
0.8288747346072187,Deeploc,custom,0.9,q1
0.8296979865771812,Deeploc,custom,0.9,q1
0.8273474686282994,Deeploc,custom,0.9,q1
0.827061310782241,Deeploc,custom,0.9,q1
0.8268343815513627,Deeploc,custom,0.9,q1
0.8299785867237688,Deeploc,custom,0.9,q1
0.8319039451114922,Deeploc,custom,0.9,q1
0.827970827970828,Deeploc,custom,0.9,q1
0.7712031558185405,Deeploc,custom,0.5,q3
0.7634730538922155,Deeploc,custom,0.5,q3
0.7762645914396887,Deeploc,custom,0.5,q3
0.7912087912087912,Deeploc,custom,0.5,q3
0.7634730538922155,Deeploc,custom,0.5,q3
0.7612838515546639,Deeploc,custom,0.5,q3
0.7781036168132942,Deeploc,custom,0.5,q3
0.7702233250620347,Deeploc,custom,0.5,q3
0.7795620437956204,Deeploc,custom,0.5,q3
0.7746062992125984,Deeploc,custom,0.5,q3
0.7659147869674185,Deeploc,custom,0.6,q3
0.7665153807362582,Deeploc,custom,0.6,q3
0.7771144278606965,Deeploc,custom,0.6,q3
0.7465007776049767,Deeploc,custom,0.6,q3
0.7707608155146694,Deeploc,custom,0.6,q3
0.7516709511568124,Deeploc,custom,0.6,q3
0.7896786757546251,Deeploc,custom,0.6,q3
0.74884437596302,Deeploc,custom,0.6,q3
0.757884028484232,Deeploc,custom,0.6,q3
0.7577766445690974,Deeploc,custom,0.6,q3
0.8104331625523987,Deeploc,custom,0.7,q3
0.8,Deeploc,custom,0.7,q3
0.8117539026629935,Deeploc,custom,0.7,q3
0.803030303030303,Deeploc,custom,0.7,q3
0.8163452708907254,Deeploc,custom,0.7,q3
0.801707779886148,Deeploc,custom,0.7,q3
0.8124419684308264,Deeploc,custom,0.7,q3
0.8046838407494146,Deeploc,custom,0.7,q3
0.7984754645069081,Deeploc,custom,0.7,q3
0.8125577100646353,Deeploc,custom,0.7,q3
0.8003793266951161,Deeploc,custom,0.8,q3
0.7906066536203522,Deeploc,custom,0.8,q3
0.7965284474445516,Deeploc,custom,0.8,q3
0.7851851851851852,Deeploc,custom,0.8,q3
0.7998102466793169,Deeploc,custom,0.8,q3
0.8013245033112583,Deeploc,custom,0.8,q3
0.8049010367577757,Deeploc,custom,0.8,q3
0.7896534895070766,Deeploc,custom,0.8,q3
0.7990430622009569,Deeploc,custom,0.8,q3
0.8028436018957346,Deeploc,custom,0.8,q3
0.8192664604507292,Deeploc,custom,0.9,q3
0.8293515358361775,Deeploc,custom,0.9,q3
0.8176943699731903,Deeploc,custom,0.9,q3
0.8163636363636364,Deeploc,custom,0.9,q3
0.8284376330353341,Deeploc,custom,0.9,q3
0.8220486111111112,Deeploc,custom,0.9,q3
0.8238831615120275,Deeploc,custom,0.9,q3
0.8258451005562687,Deeploc,custom,0.9,q3
0.8295600170867151,Deeploc,custom,0.9,q3
0.8232758620689655,Deeploc,custom,0.9,q3
0.818490245971162,Deeploc,custom,0.5,q2
0.8201438848920863,Deeploc,custom,0.5,q2
0.8157894736842105,Deeploc,custom,0.5,q2
0.8168892718655751,Deeploc,custom,0.5,q2
0.8170575692963753,Deeploc,custom,0.5,q2
0.8191304347826087,Deeploc,custom,0.5,q2
0.8181063122923588,Deeploc,custom,0.5,q2
0.8209459459459459,Deeploc,custom,0.5,q2
0.8186126669538992,Deeploc,custom,0.5,q2
0.8182995252481657,Deeploc,custom,0.5,q2
0.8169877408056042,Deeploc,custom,0.6,q2
0.8199031263760458,Deeploc,custom,0.6,q2
0.8202002612102742,Deeploc,custom,0.6,q2
0.8171275646743978,Deeploc,custom,0.6,q2
0.8212094653812445,Deeploc,custom,0.6,q2
0.8187863674147964,Deeploc,custom,0.6,q2
0.818815331010453,Deeploc,custom,0.6,q2
0.8171861836562764,Deeploc,custom,0.6,q2
0.821098901098901,Deeploc,custom,0.6,q2
0.8192258613356018,Deeploc,custom,0.6,q2
0.8190636862083509,Deeploc,custom,0.7,q2
0.8210794730131746,Deeploc,custom,0.7,q2
0.7984313725490196,Deeploc,custom,0.7,q2
0.8125502815768303,Deeploc,custom,0.7,q2
0.8244210526315789,Deeploc,custom,0.7,q2
0.8168899715793747,Deeploc,custom,0.7,q2
0.7987446057277363,Deeploc,custom,0.7,q2
0.8251318101933216,Deeploc,custom,0.7,q2
0.8179508890770534,Deeploc,custom,0.7,q2
0.8140662894098626,Deeploc,custom,0.7,q2
0.821127385707945,Deeploc,custom,0.8,q2
0.8193363375665711,Deeploc,custom,0.8,q2
0.8218694885361552,Deeploc,custom,0.8,q2
0.8172043010752689,Deeploc,custom,0.8,q2
0.814665592264303,Deeploc,custom,0.8,q2
0.8221830985915493,Deeploc,custom,0.8,q2
0.8184642698624057,Deeploc,custom,0.8,q2
0.8112224448897796,Deeploc,custom,0.8,q2
0.8129755706848217,Deeploc,custom,0.8,q2
0.8223972003499562,Deeploc,custom,0.8,q2
0.8286818376985831,Deeploc,custom,0.9,q2
0.8259179265658747,Deeploc,custom,0.9,q2
0.8210065645514223,Deeploc,custom,0.9,q2
0.8259005145797599,Deeploc,custom,0.9,q2
0.8267241379310345,Deeploc,custom,0.9,q2
0.8234782608695652,Deeploc,custom,0.9,q2
0.8258283772302464,Deeploc,custom,0.9,q2
0.8258064516129032,Deeploc,custom,0.9,q2
0.8268156424581006,Deeploc,custom,0.9,q2
0.8275268817204301,Deeploc,custom,0.9,q2
0.810195721438325,Deeploc,custom,0.3,mix
0.8071135430916553,Deeploc,custom,0.3,mix
0.8025830258302583,Deeploc,custom,0.3,mix
0.8110271231658515,Deeploc,custom,0.3,mix
0.8076747373229786,Deeploc,custom,0.3,mix
0.8074647246244879,Deeploc,custom,0.3,mix
0.799249530956848,Deeploc,custom,0.3,mix
0.8093315388066398,Deeploc,custom,0.3,mix
0.8009324009324009,Deeploc,custom,0.3,mix
0.8074141048824593,Deeploc,custom,0.3,mix
0.7950428979980935,Deeploc,custom,0.4,mix
0.7937706465313827,Deeploc,custom,0.4,mix
0.7861604997597309,Deeploc,custom,0.4,mix
0.8015051740357478,Deeploc,custom,0.4,mix
0.7937112910909957,Deeploc,custom,0.4,mix
0.7996245893946504,Deeploc,custom,0.4,mix
0.7967863894139886,Deeploc,custom,0.4,mix
0.7868535524407927,Deeploc,custom,0.4,mix
0.7948839412600663,Deeploc,custom,0.4,mix
0.7942992874109264,Deeploc,custom,0.4,mix
0.8120713305898491,Deeploc,custom,0.5,mix
0.8039124359571496,Deeploc,custom,0.5,mix
0.8064220183486238,Deeploc,custom,0.5,mix
0.8055427251732101,Deeploc,custom,0.5,mix
0.8092643051771117,Deeploc,custom,0.5,mix
0.7975460122699386,Deeploc,custom,0.5,mix
0.8114233907524931,Deeploc,custom,0.5,mix
0.808256880733945,Deeploc,custom,0.5,mix
0.8103368712505769,Deeploc,custom,0.5,mix
0.8156827399729608,Deeploc,custom,0.5,mix
0.8162355040142729,Deeploc,custom,0.6,mix
0.8083560399636693,Deeploc,custom,0.6,mix
0.8143497757847533,Deeploc,custom,0.6,mix
0.8089784699954191,Deeploc,custom,0.6,mix
0.8044588945657223,Deeploc,custom,0.6,mix
0.8218340611353712,Deeploc,custom,0.6,mix
0.8003740065451146,Deeploc,custom,0.6,mix
0.8060941828254847,Deeploc,custom,0.6,mix
0.8110058637798827,Deeploc,custom,0.6,mix
0.8176549264378065,Deeploc,custom,0.6,mix
0.797715373631604,Deeploc,custom,0.7,mix
0.7886497064579256,Deeploc,custom,0.7,mix
0.7889641819941917,Deeploc,custom,0.7,mix
0.7975167144221585,Deeploc,custom,0.7,mix
0.7973671838269863,Deeploc,custom,0.7,mix
0.7938194109126026,Deeploc,custom,0.7,mix
0.8007501172058135,Deeploc,custom,0.7,mix
0.7877610490529383,Deeploc,custom,0.7,mix
0.7863080684596577,Deeploc,custom,0.7,mix
0.7891682785299806,Deeploc,custom,0.7,mix
0.792507204610951,Deeploc,custom,0.8,mix
0.7609805924412666,Deeploc,custom,0.8,mix
0.7846003898635477,Deeploc,custom,0.8,mix
0.7623914154317833,Deeploc,custom,0.8,mix
0.7804637395165269,Deeploc,custom,0.8,mix
0.7793611793611793,Deeploc,custom,0.8,mix
0.8054003724394786,Deeploc,custom,0.8,mix
0.7957813998082455,Deeploc,custom,0.8,mix
0.7869649805447471,Deeploc,custom,0.8,mix
0.7916070577014783,Deeploc,custom,0.8,mix
0.8007554296506137,Deeploc,custom,0.9,mix
0.8205128205128205,Deeploc,custom,0.9,mix
0.8057889822595705,Deeploc,custom,0.9,mix
0.8065420560747664,Deeploc,custom,0.9,mix
0.8141674333026679,Deeploc,custom,0.9,mix
0.8068869241507678,Deeploc,custom,0.9,mix
0.8200089325591782,Deeploc,custom,0.9,mix
0.8243478260869566,Deeploc,custom,0.9,mix
0.8243006993006993,Deeploc,custom,0.9,mix
0.823836450630709,Deeploc,custom,0.9,mix
0.8149959250203749,Immune,resnet,0.5,max
0.843469591226321,Immune,resnet,0.5,max
0.846077457795432,Immune,resnet,0.5,max
0.8313253012048193,Immune,resnet,0.5,max
0.8548387096774194,Immune,resnet,0.5,max
0.8138747884940778,Immune,resnet,0.5,max
0.8461538461538461,Immune,resnet,0.5,max
0.8048359240069085,Immune,resnet,0.5,max
0.7789934354485777,Immune,resnet,0.5,max
0.7789473684210526,Immune,resnet,0.5,max
0.828774062816616,Immune,resnet,0.6,max
0.7157894736842105,Immune,resnet,0.6,max
0.8401559454191033,Immune,resnet,0.6,max
0.8017524644030668,Immune,resnet,0.6,max
0.7274853801169591,Immune,resnet,0.6,max
0.8203592814371258,Immune,resnet,0.6,max
0.7904967602591793,Immune,resnet,0.6,max
0.7612456747404844,Immune,resnet,0.6,max
0.8381147540983607,Immune,resnet,0.6,max
0.7825112107623319,Immune,resnet,0.6,max
0.8382642998027613,Immune,resnet,0.7,max
0.7922948073701842,Immune,resnet,0.7,max
0.8638941398865785,Immune,resnet,0.7,max
0.8517412935323383,Immune,resnet,0.7,max
0.8718446601941747,Immune,resnet,0.7,max
0.8528584817244611,Immune,resnet,0.7,max
0.8489722966934763,Immune,resnet,0.7,max
0.8145094806265457,Immune,resnet,0.7,max
0.8311461067366579,Immune,resnet,0.7,max
0.8532110091743119,Immune,resnet,0.7,max
0.862453531598513,Immune,resnet,0.8,max
0.7974172719935432,Immune,resnet,0.8,max
0.8578856152512998,Immune,resnet,0.8,max
0.8545941123996432,Immune,resnet,0.8,max
0.8648648648648649,Immune,resnet,0.8,max
0.8405063291139241,Immune,resnet,0.8,max
0.8526119402985075,Immune,resnet,0.8,max
0.8556053811659193,Immune,resnet,0.8,max
0.8697282099343955,Immune,resnet,0.8,max
0.8337684943429069,Immune,resnet,0.8,max
0.8265993265993266,Immune,resnet,0.9,max
0.8656447249774571,Immune,resnet,0.9,max
0.85431654676259,Immune,resnet,0.9,max
0.8466257668711656,Immune,resnet,0.9,max
0.8302872062663186,Immune,resnet,0.9,max
0.8743068391866913,Immune,resnet,0.9,max
0.8184100418410042,Immune,resnet,0.9,max
0.8687224669603524,Immune,resnet,0.9,max
0.8621700879765396,Immune,resnet,0.9,max
0.8391752577319588,Immune,resnet,0.9,max
0.8111658456486043,Immune,resnet,0.5,q1
0.8231349538977368,Immune,resnet,0.5,q1
0.8368915456874466,Immune,resnet,0.5,q1
0.7874509803921569,Immune,resnet,0.5,q1
